year,area,poverty_threshold_per_capita,family_income,family_expenditure,poverty_gap,expenditure_ratio,new_poor_flag,source_file
2023.0,City of Makati,33296,799540.0,506900.0,766244.0,0.633989543987793,0,"Table 1. 2018, 2021 and 2023p Average Annual Family Income, by Per Capita Income Decile Class and by Region, Province and HUCs.csv, Table 2. 2018, 2021 and 2023p Average Annual Family Expenditure, by Per Capita Income Decile Class and by Region, Province and HUC.csv, Table 3. 2018, 2021 and 2023p Total Annual Family Income, by Per Capita Income Decile and by Region, Province and HUC.csv"
2023.0,City of Malabon,33296,380600.0,297510.0,347304.0,0.781686810299527,0,"Table 1. 2018, 2021 and 2023p Average Annual Family Income, by Per Capita Income Decile Class and by Region, Province and HUCs.csv, Table 2. 2018, 2021 and 2023p Average Annual Family Expenditure, by Per Capita Income Decile Class and by Region, Province and HUC.csv, Table 3. 2018, 2021 and 2023p Total Annual Family Income, by Per Capita Income Decile and by Region, Province and HUC.csv"
2023.0,City of Mandaluyong,33296,666020.0,508190.0,632724.0,0.7630251343803489,0,"Table 1. 2018, 2021 and 2023p Average Annual Family Income, by Per Capita Income Decile Class and by Region, Province and HUCs.csv, Table 2. 2018, 2021 and 2023p Average Annual Family Expenditure, by Per Capita Income Decile Class and by Region, Province and HUC.csv, Table 3. 2018, 2021 and 2023p Total Annual Family Income, by Per Capita Income Decile and by Region, Province and HUC.csv"
2023.0,City of Mandaue,33296,424810.0,283030.0,391514.0,0.6662507944728231,0,"Table 1. 2018, 2021 and 2023p Average Annual Family Income, by Per Capita Income Decile Class and by Region, Province and HUCs.csv, Table 2. 2018, 2021 and 2023p Average Annual Family Expenditure, by Per Capita Income Decile Class and by Region, Province and HUC.csv, Table 3. 2018, 2021 and 2023p Total Annual Family Income, by Per Capita Income Decile and by Region, Province and HUC.csv"
2023.0,City of Manila,33296,482790.0,390200.0,449494.0,0.8082188943432963,0,"Table 1. 2018, 2021 and 2023p Average Annual Family Income, by Per Capita Income Decile Class and by Region, Province and HUCs.csv, Table 2. 2018, 2021 and 2023p Average Annual Family Expenditure, by Per Capita Income Decile Class and by Region, Province and HUC.csv, Table 3. 2018, 2021 and 2023p Total Annual Family Income, by Per Capita Income Decile and by Region, Province and HUC.csv"
2023.0,City of Marikina,33296,556550.0,451140.0,523254.0,0.8106010241667415,0,"Table 1. 2018, 2021 and 2023p Average Annual Family Income, by Per Capita Income Decile Class and by Region, Province and HUCs.csv, Table 2. 2018, 2021 and 2023p Average Annual Family Expenditure, by Per Capita Income Decile Class and by Region, Province and HUC.csv, Table 3. 2018, 2021 and 2023p Total Annual Family Income, by Per Capita Income Decile and by Region, Province and HUC.csv"
2023.0,City of Muntinlupa,33296,506180.0,376150.0,472884.0,0.7431150973961832,0,"Table 1. 2018, 2021 and 2023p Average Annual Family Income, by Per Capita Income Decile Class and by Region, Province and HUCs.csv, Table 2. 2018, 2021 and 2023p Average Annual Family Expenditure, by Per Capita Income Decile Class and by Region, Province and HUC.csv, Table 3. 2018, 2021 and 2023p Total Annual Family Income, by Per Capita Income Decile and by Region, Province and HUC.csv"
2023.0,City of Navotas,33296,336980.0,275240.0,303684.0,0.8167843788948899,0,"Table 1. 2018, 2021 and 2023p Average Annual Family Income, by Per Capita Income Decile Class and by Region, Province and HUCs.csv, Table 2. 2018, 2021 and 2023p Average Annual Family Expenditure, by Per Capita Income Decile Class and by Region, Province and HUC.csv, Table 3. 2018, 2021 and 2023p Total Annual Family Income, by Per Capita Income Decile and by Region, Province and HUC.csv"
2023.0,City of Olongapo,33296,385440.0,331870.0,352144.0,0.8610159817351598,0,"Table 1. 2018, 2021 and 2023p Average Annual Family Income, by Per Capita Income Decile Class and by Region, Province and HUCs.csv, Table 2. 2018, 2021 and 2023p Average Annual Family Expenditure, by Per Capita Income Decile Class and by Region, Province and HUC.csv, Table 3. 2018, 2021 and 2023p Total Annual Family Income, by Per Capita Income Decile and by Region, Province and HUC.csv"
2023.0,City of Parañaque,33296,556450.0,384490.0,523154.0,0.6909695390421422,0,"Table 1. 2018, 2021 and 2023p Average Annual Family Income, by Per Capita Income Decile Class and by Region, Province and HUCs.csv, Table 2. 2018, 2021 and 2023p Average Annual Family Expenditure, by Per Capita Income Decile Class and by Region, Province and HUC.csv, Table 3. 2018, 2021 and 2023p Total Annual Family Income, by Per Capita Income Decile and by Region, Province and HUC.csv"
2023.0,City of Pasig,33296,590370.0,425440.0,557074.0,0.720632823483578,0,"Table 1. 2018, 2021 and 2023p Average Annual Family Income, by Per Capita Income Decile Class and by Region, Province and HUCs.csv, Table 2. 2018, 2021 and 2023p Average Annual Family Expenditure, by Per Capita Income Decile Class and by Region, Province and HUC.csv, Table 3. 2018, 2021 and 2023p Total Annual Family Income, by Per Capita Income Decile and by Region, Province and HUC.csv"
2023.0,City of Puerto Princesa,33296,354520.0,236610.0,321224.0,0.6674094550377976,0,"Table 1. 2018, 2021 and 2023p Average Annual Family Income, by Per Capita Income Decile Class and by Region, Province and HUCs.csv, Table 2. 2018, 2021 and 2023p Average Annual Family Expenditure, by Per Capita Income Decile Class and by Region, Province and HUC.csv, Table 3. 2018, 2021 and 2023p Total Annual Family Income, by Per Capita Income Decile and by Region, Province and HUC.csv"
2023.0,City of San Juan,33296,842810.0,648780.0,809514.0,0.7697820386563994,0,"Table 1. 2018, 2021 and 2023p Average Annual Family Income, by Per Capita Income Decile Class and by Region, Province and HUCs.csv, Table 2. 2018, 2021 and 2023p Average Annual Family Expenditure, by Per Capita Income Decile Class and by Region, Province and HUC.csv, Table 3. 2018, 2021 and 2023p Total Annual Family Income, by Per Capita Income Decile and by Region, Province and HUC.csv"
2023.0,City of Tacloban,33296,414030.0,297520.0,380734.0,0.7185952708740913,0,"Table 1. 2018, 2021 and 2023p Average Annual Family Income, by Per Capita Income Decile Class and by Region, Province and HUCs.csv, Table 2. 2018, 2021 and 2023p Average Annual Family Expenditure, by Per Capita Income Decile Class and by Region, Province and HUC.csv, Table 3. 2018, 2021 and 2023p Total Annual Family Income, by Per Capita Income Decile and by Region, Province and HUC.csv"
2023.0,City of Taguig,33296,519600.0,372210.0,486304.0,0.7163394919168591,0,"Table 1. 2018, 2021 and 2023p Average Annual Family Income, by Per Capita Income Decile Class and by Region, Province and HUCs.csv, Table 2. 2018, 2021 and 2023p Average Annual Family Expenditure, by Per Capita Income Decile Class and by Region, Province and HUC.csv, Table 3. 2018, 2021 and 2023p Total Annual Family Income, by Per Capita Income Decile and by Region, Province and HUC.csv"
2023.0,City of Valenzuela,33296,403070.0,305320.0,369774.0,0.7574862927035007,0,"Table 1. 2018, 2021 and 2023p Average Annual Family Income, by Per Capita Income Decile Class and by Region, Province and HUCs.csv, Table 2. 2018, 2021 and 2023p Average Annual Family Expenditure, by Per Capita Income Decile Class and by Region, Province and HUC.csv, Table 3. 2018, 2021 and 2023p Total Annual Family Income, by Per Capita Income Decile and by Region, Province and HUC.csv"
2023.0,City of Zamboanga,33296,296270.0,254240.0,262974.0,0.8581361595841631,0,"Table 1. 2018, 2021 and 2023p Average Annual Family Income, by Per Capita Income Decile Class and by Region, Province and HUCs.csv, Table 2. 2018, 2021 and 2023p Average Annual Family Expenditure, by Per Capita Income Decile Class and by Region, Province and HUC.csv, Table 3. 2018, 2021 and 2023p Total Annual Family Income, by Per Capita Income Decile and by Region, Province and HUC.csv"
2023.0,Cotabato (North Cotabato),33296,308530.0,212820.0,275234.0,0.6897870547434609,0,"Table 1. 2018, 2021 and 2023p Average Annual Family Income, by Per Capita Income Decile Class and by Region, Province and HUCs.csv, Table 2. 2018, 2021 and 2023p Average Annual Family Expenditure, by Per Capita Income Decile Class and by Region, Province and HUC.csv, Table 3. 2018, 2021 and 2023p Total Annual Family Income, by Per Capita Income Decile and by Region, Province and HUC.csv"
2023.0,Cotabato City,33296,232510.0,215230.0,199214.0,0.9256806158874887,0,"Table 1. 2018, 2021 and 2023p Average Annual Family Income, by Per Capita Income Decile Class and by Region, Province and HUCs.csv, Table 2. 2018, 2021 and 2023p Average Annual Family Expenditure, by Per Capita Income Decile Class and by Region, Province and HUC.csv, Table 3. 2018, 2021 and 2023p Total Annual Family Income, by Per Capita Income Decile and by Region, Province and HUC.csv"
2023.0,Davao De Oro,33296,277720.0,164950.0,244424.0,0.5939435402563733,0,"Table 1. 2018, 2021 and 2023p Average Annual Family Income, by Per Capita Income Decile Class and by Region, Province and HUCs.csv, Table 2. 2018, 2021 and 2023p Average Annual Family Expenditure, by Per Capita Income Decile Class and by Region, Province and HUC.csv, Table 3. 2018, 2021 and 2023p Total Annual Family Income, by Per Capita Income Decile and by Region, Province and HUC.csv"
2023.0,Davao Del Norte,33296,264910.0,219450.0,231614.0,0.8283945490921445,0,"Table 1. 2018, 2021 and 2023p Average Annual Family Income, by Per Capita Income Decile Class and by Region, Province and HUCs.csv, Table 2. 2018, 2021 and 2023p Average Annual Family Expenditure, by Per Capita Income Decile Class and by Region, Province and HUC.csv, Table 3. 2018, 2021 and 2023p Total Annual Family Income, by Per Capita Income Decile and by Region, Province and HUC.csv"
2023.0,Davao Del Sur (Excluding City of Davao),33296,292430.0,186720.0,259134.0,0.6385117805970659,0,"Table 1. 2018, 2021 and 2023p Average Annual Family Income, by Per Capita Income Decile Class and by Region, Province and HUCs.csv, Table 2. 2018, 2021 and 2023p Average Annual Family Expenditure, by Per Capita Income Decile Class and by Region, Province and HUC.csv, Table 3. 2018, 2021 and 2023p Total Annual Family Income, by Per Capita Income Decile and by Region, Province and HUC.csv"
2023.0,Davao Occidental,33296,205800.0,150450.0,172504.0,0.7310495626822158,0,"Table 1. 2018, 2021 and 2023p Average Annual Family Income, by Per Capita Income Decile Class and by Region, Province and HUCs.csv, Table 2. 2018, 2021 and 2023p Average Annual Family Expenditure, by Per Capita Income Decile Class and by Region, Province and HUC.csv, Table 3. 2018, 2021 and 2023p Total Annual Family Income, by Per Capita Income Decile and by Region, Province and HUC.csv"
2023.0,Davao Oriental,33296,217750.0,157720.0,184454.0,0.7243168771526981,0,"Table 1. 2018, 2021 and 2023p Average Annual Family Income, by Per Capita Income Decile Class and by Region, Province and HUCs.csv, Table 2. 2018, 2021 and 2023p Average Annual Family Expenditure, by Per Capita Income Decile Class and by Region, Province and HUC.csv, Table 3. 2018, 2021 and 2023p Total Annual Family Income, by Per Capita Income Decile and by Region, Province and HUC.csv"
2023.0,Dinagat Islands,33296,258839.99999999997,170620.0,225543.99999999997,0.6591716890743317,0,"Table 1. 2018, 2021 and 2023p Average Annual Family Income, by Per Capita Income Decile Class and by Region, Province and HUCs.csv, Table 2. 2018, 2021 and 2023p Average Annual Family Expenditure, by Per Capita Income Decile Class and by Region, Province and HUC.csv, Table 3. 2018, 2021 and 2023p Total Annual Family Income, by Per Capita Income Decile and by Region, Province and HUC.csv"
2023.0,Eastern Samar,33296,250690.0,194350.0,217394.0,0.7752602816227213,0,"Table 1. 2018, 2021 and 2023p Average Annual Family Income, by Per Capita Income Decile Class and by Region, Province and HUCs.csv, Table 2. 2018, 2021 and 2023p Average Annual Family Expenditure, by Per Capita Income Decile Class and by Region, Province and HUC.csv, Table 3. 2018, 2021 and 2023p Total Annual Family Income, by Per Capita Income Decile and by Region, Province and HUC.csv"
2023.0,Guimaras,33296,274650.0,238720.0,241354.0,0.8691789550336793,0,"Table 1. 2018, 2021 and 2023p Average Annual Family Income, by Per Capita Income Decile Class and by Region, Province and HUCs.csv, Table 2. 2018, 2021 and 2023p Average Annual Family Expenditure, by Per Capita Income Decile Class and by Region, Province and HUC.csv, Table 3. 2018, 2021 and 2023p Total Annual Family Income, by Per Capita Income Decile and by Region, Province and HUC.csv"
2023.0,Ifugao,33296,322190.0,200690.0,288894.0,0.6228933238151402,0,"Table 1. 2018, 2021 and 2023p Average Annual Family Income, by Per Capita Income Decile Class and by Region, Province and HUCs.csv, Table 2. 2018, 2021 and 2023p Average Annual Family Expenditure, by Per Capita Income Decile Class and by Region, Province and HUC.csv, Table 3. 2018, 2021 and 2023p Total Annual Family Income, by Per Capita Income Decile and by Region, Province and HUC.csv"
2023.0,Ilocos Norte,33296,447860.0,302190.0,414564.0,0.6747421069084089,0,"Table 1. 2018, 2021 and 2023p Average Annual Family Income, by Per Capita Income Decile Class and by Region, Province and HUCs.csv, Table 2. 2018, 2021 and 2023p Average Annual Family Expenditure, by Per Capita Income Decile Class and by Region, Province and HUC.csv, Table 3. 2018, 2021 and 2023p Total Annual Family Income, by Per Capita Income Decile and by Region, Province and HUC.csv"
2023.0,Ilocos Sur,33296,355630.0,232070.0,322334.0,0.6525602451986615,0,"Table 1. 2018, 2021 and 2023p Average Annual Family Income, by Per Capita Income Decile Class and by Region, Province and HUCs.csv, Table 2. 2018, 2021 and 2023p Average Annual Family Expenditure, by Per Capita Income Decile Class and by Region, Province and HUC.csv, Table 3. 2018, 2021 and 2023p Total Annual Family Income, by Per Capita Income Decile and by Region, Province and HUC.csv"
2023.0,Iloilo (Excluding City of Iloilo),33296,317320.0,214570.0,284024.0,0.6761943779150384,0,"Table 1. 2018, 2021 and 2023p Average Annual Family Income, by Per Capita Income Decile Class and by Region, Province and HUCs.csv, Table 2. 2018, 2021 and 2023p Average Annual Family Expenditure, by Per Capita Income Decile Class and by Region, Province and HUC.csv, Table 3. 2018, 2021 and 2023p Total Annual Family Income, by Per Capita Income Decile and by Region, Province and HUC.csv"
2023.0,Isabela,33296,299460.0,202220.0,266164.0,0.6752821745809123,0,"Table 1. 2018, 2021 and 2023p Average Annual Family Income, by Per Capita Income Decile Class and by Region, Province and HUCs.csv, Table 2. 2018, 2021 and 2023p Average Annual Family Expenditure, by Per Capita Income Decile Class and by Region, Province and HUC.csv, Table 3. 2018, 2021 and 2023p Total Annual Family Income, by Per Capita Income Decile and by Region, Province and HUC.csv"
2023.0,Isabela City,33296,314300.0,224200.0,281004.0,0.7133312122176265,0,"Table 1. 2018, 2021 and 2023p Average Annual Family Income, by Per Capita Income Decile Class and by Region, Province and HUCs.csv, Table 2. 2018, 2021 and 2023p Average Annual Family Expenditure, by Per Capita Income Decile Class and by Region, Province and HUC.csv, Table 3. 2018, 2021 and 2023p Total Annual Family Income, by Per Capita Income Decile and by Region, Province and HUC.csv"
2023.0,Kalinga,33296,391390.0,273920.0,358094.0,0.6998645851963514,0,"Table 1. 2018, 2021 and 2023p Average Annual Family Income, by Per Capita Income Decile Class and by Region, Province and HUCs.csv, Table 2. 2018, 2021 and 2023p Average Annual Family Expenditure, by Per Capita Income Decile Class and by Region, Province and HUC.csv, Table 3. 2018, 2021 and 2023p Total Annual Family Income, by Per Capita Income Decile and by Region, Province and HUC.csv"
2023.0,La Union,33296,393320.0,259350.00000000003,360024.0,0.6593867588731822,0,"Table 1. 2018, 2021 and 2023p Average Annual Family Income, by Per Capita Income Decile Class and by Region, Province and HUCs.csv, Table 2. 2018, 2021 and 2023p Average Annual Family Expenditure, by Per Capita Income Decile Class and by Region, Province and HUC.csv, Table 3. 2018, 2021 and 2023p Total Annual Family Income, by Per Capita Income Decile and by Region, Province and HUC.csv"
2023.0,Laguna,33296,441890.0,332440.0,408594.0,0.7523139242797982,0,"Table 1. 2018, 2021 and 2023p Average Annual Family Income, by Per Capita Income Decile Class and by Region, Province and HUCs.csv, Table 2. 2018, 2021 and 2023p Average Annual Family Expenditure, by Per Capita Income Decile Class and by Region, Province and HUC.csv, Table 3. 2018, 2021 and 2023p Total Annual Family Income, by Per Capita Income Decile and by Region, Province and HUC.csv"
2023.0,Lanao Del Norte (Excluding City of Iligan),33296,253750.0,184180.0,220454.0,0.7258325123152709,0,"Table 1. 2018, 2021 and 2023p Average Annual Family Income, by Per Capita Income Decile Class and by Region, Province and HUCs.csv, Table 2. 2018, 2021 and 2023p Average Annual Family Expenditure, by Per Capita Income Decile Class and by Region, Province and HUC.csv, Table 3. 2018, 2021 and 2023p Total Annual Family Income, by Per Capita Income Decile and by Region, Province and HUC.csv"
2023.0,Lanao Del Sur,33296,257470.00000000003,217110.0,224174.00000000003,0.8432438730725909,0,"Table 1. 2018, 2021 and 2023p Average Annual Family Income, by Per Capita Income Decile Class and by Region, Province and HUCs.csv, Table 2. 2018, 2021 and 2023p Average Annual Family Expenditure, by Per Capita Income Decile Class and by Region, Province and HUC.csv, Table 3. 2018, 2021 and 2023p Total Annual Family Income, by Per Capita Income Decile and by Region, Province and HUC.csv"
2023.0,Leyte (Excluding City of Tacloban),33296,249970.0,197090.0,216674.0,0.7884546145537464,0,"Table 1. 2018, 2021 and 2023p Average Annual Family Income, by Per Capita Income Decile Class and by Region, Province and HUCs.csv, Table 2. 2018, 2021 and 2023p Average Annual Family Expenditure, by Per Capita Income Decile Class and by Region, Province and HUC.csv, Table 3. 2018, 2021 and 2023p Total Annual Family Income, by Per Capita Income Decile and by Region, Province and HUC.csv"
2023.0,MIMAROPA REGION,33296,267360.0,189770.0,234064.0,0.7097920406941951,0,"Table 1. 2018, 2021 and 2023p Average Annual Family Income, by Per Capita Income Decile Class and by Region, Province and HUCs.csv, Table 2. 2018, 2021 and 2023p Average Annual Family Expenditure, by Per Capita Income Decile Class and by Region, Province and HUC.csv, Table 3. 2018, 2021 and 2023p Total Annual Family Income, by Per Capita Income Decile and by Region, Province and HUC.csv"
2023.0,Maguindanao,33296,156020.0,151450.0,122724.0,0.9707088834764773,0,"Table 1. 2018, 2021 and 2023p Average Annual Family Income, by Per Capita Income Decile Class and by Region, Province and HUCs.csv, Table 2. 2018, 2021 and 2023p Average Annual Family Expenditure, by Per Capita Income Decile Class and by Region, Province and HUC.csv, Table 3. 2018, 2021 and 2023p Total Annual Family Income, by Per Capita Income Decile and by Region, Province and HUC.csv"
2023.0,Maguindanao del Norte,33296,161890.0,147480.0,128594.0,0.9109889431095188,0,"Table 1. 2018, 2021 and 2023p Average Annual Family Income, by Per Capita Income Decile Class and by Region, Province and HUCs.csv, Table 2. 2018, 2021 and 2023p Average Annual Family Expenditure, by Per Capita Income Decile Class and by Region, Province and HUC.csv, Table 3. 2018, 2021 and 2023p Total Annual Family Income, by Per Capita Income Decile and by Region, Province and HUC.csv"
2023.0,Maguindanao del Sur,33296,150800.0,155910.0,117504.0,1.0338859416445623,0,"Table 1. 2018, 2021 and 2023p Average Annual Family Income, by Per Capita Income Decile Class and by Region, Province and HUCs.csv, Table 2. 2018, 2021 and 2023p Average Annual Family Expenditure, by Per Capita Income Decile Class and by Region, Province and HUC.csv, Table 3. 2018, 2021 and 2023p Total Annual Family Income, by Per Capita Income Decile and by Region, Province and HUC.csv"
2023.0,Marinduque,33296,280500.0,222870.0,247204.0,0.7945454545454546,0,"Table 1. 2018, 2021 and 2023p Average Annual Family Income, by Per Capita Income Decile Class and by Region, Province and HUCs.csv, Table 2. 2018, 2021 and 2023p Average Annual Family Expenditure, by Per Capita Income Decile Class and by Region, Province and HUC.csv, Table 3. 2018, 2021 and 2023p Total Annual Family Income, by Per Capita Income Decile and by Region, Province and HUC.csv"
2023.0,Masbate,33296,250720.0,184020.0,217424.0,0.7339661774090619,0,"Table 1. 2018, 2021 and 2023p Average Annual Family Income, by Per Capita Income Decile Class and by Region, Province and HUCs.csv, Table 2. 2018, 2021 and 2023p Average Annual Family Expenditure, by Per Capita Income Decile Class and by Region, Province and HUC.csv, Table 3. 2018, 2021 and 2023p Total Annual Family Income, by Per Capita Income Decile and by Region, Province and HUC.csv"
2023.0,Misamis Occidental,33296,282330.0,243390.0,249034.0,0.8620762936988631,0,"Table 1. 2018, 2021 and 2023p Average Annual Family Income, by Per Capita Income Decile Class and by Region, Province and HUCs.csv, Table 2. 2018, 2021 and 2023p Average Annual Family Expenditure, by Per Capita Income Decile Class and by Region, Province and HUC.csv, Table 3. 2018, 2021 and 2023p Total Annual Family Income, by Per Capita Income Decile and by Region, Province and HUC.csv"
2023.0,Misamis Oriental (Excluding City of Cagayan de Oro),33296,285000.0,193420.0,251704.0,0.6786666666666666,0,"Table 1. 2018, 2021 and 2023p Average Annual Family Income, by Per Capita Income Decile Class and by Region, Province and HUCs.csv, Table 2. 2018, 2021 and 2023p Average Annual Family Expenditure, by Per Capita Income Decile Class and by Region, Province and HUC.csv, Table 3. 2018, 2021 and 2023p Total Annual Family Income, by Per Capita Income Decile and by Region, Province and HUC.csv"
2023.0,Mountain Province,33296,312730.0,216550.0,279434.0,0.6924503565375884,0,"Table 1. 2018, 2021 and 2023p Average Annual Family Income, by Per Capita Income Decile Class and by Region, Province and HUCs.csv, Table 2. 2018, 2021 and 2023p Average Annual Family Expenditure, by Per Capita Income Decile Class and by Region, Province and HUC.csv, Table 3. 2018, 2021 and 2023p Total Annual Family Income, by Per Capita Income Decile and by Region, Province and HUC.csv"
2023.0,NATIONAL CAPITAL REGION,33296,513520.0,385050.0,480224.0,0.7498247390559277,0,"Table 1. 2018, 2021 and 2023p Average Annual Family Income, by Per Capita Income Decile Class and by Region, Province and HUCs.csv, Table 2. 2018, 2021 and 2023p Average Annual Family Expenditure, by Per Capita Income Decile Class and by Region, Province and HUC.csv, Table 3. 2018, 2021 and 2023p Total Annual Family Income, by Per Capita Income Decile and by Region, Province and HUC.csv"
2023.0,NEGROS ISLAND REGION,33296,266290.0,203840.0,232994.0,0.7654812422546847,0,"Table 1. 2018, 2021 and 2023p Average Annual Family Income, by Per Capita Income Decile Class and by Region, Province and HUCs.csv, Table 2. 2018, 2021 and 2023p Average Annual Family Expenditure, by Per Capita Income Decile Class and by Region, Province and HUC.csv, Table 3. 2018, 2021 and 2023p Total Annual Family Income, by Per Capita Income Decile and by Region, Province and HUC.csv"
2023.0,Negros Occidental (Excluding City of Bacolod),33296,241780.0,201430.0,208484.0,0.833112747125486,0,"Table 1. 2018, 2021 and 2023p Average Annual Family Income, by Per Capita Income Decile Class and by Region, Province and HUCs.csv, Table 2. 2018, 2021 and 2023p Average Annual Family Expenditure, by Per Capita Income Decile Class and by Region, Province and HUC.csv, Table 3. 2018, 2021 and 2023p Total Annual Family Income, by Per Capita Income Decile and by Region, Province and HUC.csv"
2023.0,Negros Oriental,33296,263800.0,168820.0,230504.0,0.6399545109931767,0,"Table 1. 2018, 2021 and 2023p Average Annual Family Income, by Per Capita Income Decile Class and by Region, Province and HUCs.csv, Table 2. 2018, 2021 and 2023p Average Annual Family Expenditure, by Per Capita Income Decile Class and by Region, Province and HUC.csv, Table 3. 2018, 2021 and 2023p Total Annual Family Income, by Per Capita Income Decile and by Region, Province and HUC.csv"
2023.0,Northern Samar,33296,296490.0,177810.0,263194.0,0.5997166852170394,0,"Table 1. 2018, 2021 and 2023p Average Annual Family Income, by Per Capita Income Decile Class and by Region, Province and HUCs.csv, Table 2. 2018, 2021 and 2023p Average Annual Family Expenditure, by Per Capita Income Decile Class and by Region, Province and HUC.csv, Table 3. 2018, 2021 and 2023p Total Annual Family Income, by Per Capita Income Decile and by Region, Province and HUC.csv"
2023.0,Nueva Ecija,33296,323630.0,255400.0,290334.0,0.7891728208138924,0,"Table 1. 2018, 2021 and 2023p Average Annual Family Income, by Per Capita Income Decile Class and by Region, Province and HUCs.csv, Table 2. 2018, 2021 and 2023p Average Annual Family Expenditure, by Per Capita Income Decile Class and by Region, Province and HUC.csv, Table 3. 2018, 2021 and 2023p Total Annual Family Income, by Per Capita Income Decile and by Region, Province and HUC.csv"
2023.0,Nueva Vizcaya,33296,295270.0,230680.0,261974.0,0.7812510583533715,0,"Table 1. 2018, 2021 and 2023p Average Annual Family Income, by Per Capita Income Decile Class and by Region, Province and HUCs.csv, Table 2. 2018, 2021 and 2023p Average Annual Family Expenditure, by Per Capita Income Decile Class and by Region, Province and HUC.csv, Table 3. 2018, 2021 and 2023p Total Annual Family Income, by Per Capita Income Decile and by Region, Province and HUC.csv"
2023.0,Occidental Mindoro,33296,269170.0,190210.0,235874.0,0.7066537875691942,0,"Table 1. 2018, 2021 and 2023p Average Annual Family Income, by Per Capita Income Decile Class and by Region, Province and HUCs.csv, Table 2. 2018, 2021 and 2023p Average Annual Family Expenditure, by Per Capita Income Decile Class and by Region, Province and HUC.csv, Table 3. 2018, 2021 and 2023p Total Annual Family Income, by Per Capita Income Decile and by Region, Province and HUC.csv"
2023.0,Oriental Mindoro,33296,266370.0,198300.0,233074.0,0.744453204189661,0,"Table 1. 2018, 2021 and 2023p Average Annual Family Income, by Per Capita Income Decile Class and by Region, Province and HUCs.csv, Table 2. 2018, 2021 and 2023p Average Annual Family Expenditure, by Per Capita Income Decile Class and by Region, Province and HUC.csv, Table 3. 2018, 2021 and 2023p Total Annual Family Income, by Per Capita Income Decile and by Region, Province and HUC.csv"
2023.0,PHILIPPINES,33296,353230.0,258050.0,319934.0,0.7305438382923308,0,"Table 1. 2018, 2021 and 2023p Average Annual Family Income, by Per Capita Income Decile Class and by Region, Province and HUCs.csv, Table 2. 2018, 2021 and 2023p Average Annual Family Expenditure, by Per Capita Income Decile Class and by Region, Province and HUC.csv, Table 3. 2018, 2021 and 2023p Total Annual Family Income, by Per Capita Income Decile and by Region, Province and HUC.csv"
2023.0,Palawan (Excluding City of Puerto Princesa),33296,244420.0,157390.0,211124.0,0.6439325750756894,0,"Table 1. 2018, 2021 and 2023p Average Annual Family Income, by Per Capita Income Decile Class and by Region, Province and HUCs.csv, Table 2. 2018, 2021 and 2023p Average Annual Family Expenditure, by Per Capita Income Decile Class and by Region, Province and HUC.csv, Table 3. 2018, 2021 and 2023p Total Annual Family Income, by Per Capita Income Decile and by Region, Province and HUC.csv"
2023.0,Pampanga (Excluding City of Angeles),33296,431510.0,343850.0,398214.0,0.7968529118676276,0,"Table 1. 2018, 2021 and 2023p Average Annual Family Income, by Per Capita Income Decile Class and by Region, Province and HUCs.csv, Table 2. 2018, 2021 and 2023p Average Annual Family Expenditure, by Per Capita Income Decile Class and by Region, Province and HUC.csv, Table 3. 2018, 2021 and 2023p Total Annual Family Income, by Per Capita Income Decile and by Region, Province and HUC.csv"
2023.0,Pangasinan,33296,299750.0,211160.0,266454.0,0.7044537114261885,0,"Table 1. 2018, 2021 and 2023p Average Annual Family Income, by Per Capita Income Decile Class and by Region, Province and HUCs.csv, Table 2. 2018, 2021 and 2023p Average Annual Family Expenditure, by Per Capita Income Decile Class and by Region, Province and HUC.csv, Table 3. 2018, 2021 and 2023p Total Annual Family Income, by Per Capita Income Decile and by Region, Province and HUC.csv"
2023.0,Pasay City,33296,477310.0,332990.0,444014.0,0.6976388510611552,0,"Table 1. 2018, 2021 and 2023p Average Annual Family Income, by Per Capita Income Decile Class and by Region, Province and HUCs.csv, Table 2. 2018, 2021 and 2023p Average Annual Family Expenditure, by Per Capita Income Decile Class and by Region, Province and HUC.csv, Table 3. 2018, 2021 and 2023p Total Annual Family Income, by Per Capita Income Decile and by Region, Province and HUC.csv"
2023.0,Pateros,33296,504770.0,363610.0,471474.0,0.7203478812132258,0,"Table 1. 2018, 2021 and 2023p Average Annual Family Income, by Per Capita Income Decile Class and by Region, Province and HUCs.csv, Table 2. 2018, 2021 and 2023p Average Annual Family Expenditure, by Per Capita Income Decile Class and by Region, Province and HUC.csv, Table 3. 2018, 2021 and 2023p Total Annual Family Income, by Per Capita Income Decile and by Region, Province and HUC.csv"
2023.0,Quezon (Excluding City of Lucena),33296,247110.0,217080.0,213814.0,0.8784751729998787,0,"Table 1. 2018, 2021 and 2023p Average Annual Family Income, by Per Capita Income Decile Class and by Region, Province and HUCs.csv, Table 2. 2018, 2021 and 2023p Average Annual Family Expenditure, by Per Capita Income Decile Class and by Region, Province and HUC.csv, Table 3. 2018, 2021 and 2023p Total Annual Family Income, by Per Capita Income Decile and by Region, Province and HUC.csv"
